AreaCode,Date,Territory,TerritorySize,Product,ProductLine,ProductType,State,Type,BudgetCOGS,BudgetProfit,COGS,Margin,Profit,TotalExpenses,sales,Marketing
318,01-01-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,40,50,33,48,44,21,37,44
505,01-01-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,110,30,88,11,61,52,275,190
918,01-01-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,50,32,48,44,21,83,79
337,01-01-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,50,50,61,89,75,43,177,294
505,01-01-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,10,35,47,14,40,163,60
405,01-01-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,70,70,84,126,104,62,284,53
702,01-01-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,20,28,34,6,32,192,140
971,01-01-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,70,70,57,83,65,43,205,209
801,01-01-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,70,85,105,61,69,106,134
509,01-01-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,90,60,79,111,14,107,107,222
702,01-01-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,20,17,26,17,16,126,265
971,01-01-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,100,170,171,154,76,188,170
435,01-01-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,50,50,73,73,27,63,130
425,01-01-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,60,69,81,61,44,147,253
563,01-01-2013,Central,Small Territory,Amaretto,Beans,Coffee,Iowa,Regular,10,20,18,27,17,17,100,197
608,01-01-2013,Central,Small Territory,Amaretto,Beans,Coffee,Wisconsin,Regular,50,30,54,66,20,56,41,59
641,01-01-2013,Central,Small Territory,Colombian,Beans,Coffee,Iowa,Regular,20,20,28,34,8,30,213,202
314,01-01-2013,Central,Small Territory,Colombian,Beans,Coffee,Missouri,Regular,90,40,85,105,61,69,194,66
715,01-01-2013,Central,Small Territory,Colombian,Beans,Coffee,Wisconsin,Regular,80,20,79,111,14,107,277,173
563,01-01-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Iowa,Regular,10,30,17,26,17,16,257,58
573,01-01-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,70,50,73,75,26,297,287
262,01-01-2013,Central,Small Territory,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,50,69,81,59,45,112,171
603,01-01-2013,East,Small Territory,Amaretto,Beans,Coffee,New Hampshire,Regular,30,30,38,55,31,37,218,190
959,01-01-2013,East,Small Territory,Colombian,Beans,Coffee,Connecticut,Regular,110,130,124,186,179,75,86,75
603,01-01-2013,East,Small Territory,Colombian,Beans,Coffee,New Hampshire,Regular,40,40,48,72,39,49,297,111
203,01-01-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,Connecticut,Regular,70,20,75,105,11,103,128,251
603,01-01-2013,East,Small Territory,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,30,0,37,53,16,66,59,286
603,01-01-2013,East,Small Territory,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,0,29,36,12,46,292,215
337,01-01-2013,South,Small Territory,Colombian,Beans,Coffee,Louisiana,Regular,40,50,34,51,47,22,64,240
505,01-01-2013,South,Small Territory,Colombian,Beans,Coffee,New Mexico,Regular,60,50,48,72,41,48,63,171
580,01-01-2013,South,Small Territory,Colombian,Beans,Coffee,Oklahoma,Regular,50,50,44,56,45,28,197,167
504,01-01-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Louisiana,Regular,60,10,75,105,12,102,134,179
505,01-01-2013,South,Small Territory,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,0,29,36,12,46,118,17
405,01-01-2013,South,Small Territory,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,70,84,116,103,52,189,256
225,01-01-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,80,67,113,109,45,101,86
505,01-01-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,10,37,53,16,66,96,300
580,01-01-2013,South,Small Territory,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,40,32,48,44,21,24,64
503,01-01-2013,West,Small Territory,Amaretto,Beans,Coffee,Oregon,Regular,70,40,63,87,2,90,176,228
801,01-01-2013,West,Small Territory,Amaretto,Beans,Coffee,Utah,Regular,90,80,78,92,73,47,101,231
775,01-01-2013,West,Small Territory,Colombian,Beans,Coffee,Nevada,Regular,40,10,34,42,5,47,62,149
503,01-01-2013,West,Small Territory,Colombian,Beans,Coffee,Oregon,Regular,80,60,67,93,44,68,180,188
435,01-01-2013,West,Small Territory,Colombian,Beans,Coffee,Utah,Regular,60,70,55,75,47,47,142,85
206,01-01-2013,West,Small Territory,Colombian,Beans,Coffee,Washington,Regular,60,70,53,77,59,41,276,159
702,01-01-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Nevada,Regular,10,20,17,26,17,16,61,112
503,01-01-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Oregon,Regular,50,20,58,72,25,59,242,237
435,01-01-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Utah,Regular,40,40,46,68,69,25,118,122
206,01-01-2013,West,Small Territory,Caffe Latte,Beans,Espresso,Washington,Regular,40,40,48,62,55,28,292,120
775,01-01-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,18,27,16,18,119,263
503,01-01-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,50,60,80,51,49,58,154
435,01-01-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Utah,Regular,40,40,49,63,53,30,249,111
206,01-01-2013,West,Small Territory,Caffe Mocha,Beans,Espresso,Washington,Regular,50,20,54,66,20,56,82,128
641,01-01-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,200,234,312,315,116,158,131
573,01-01-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,0,37,53,17,67,149,134
715,01-01-2013,Central,Small Territory,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,67,113,109,45,173,162
641,01-01-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,90,95,139,134,56,163,261
314,01-01-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,20,88,11,61,52,23,124
608,01-01-2013,Central,Small Territory,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,33,48,44,21,175,50
860,01-01-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,40,85,105,62,68,90,206
603,01-01-2013,East,Small Territory,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,0,34,42,6,48,94,261
860,01-01-2013,East,Small Territory,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,50,78,92,73,47,162,58
318,01-01-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,40,49,63,55,29,104,163
505,01-01-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,18,27,17,17,83,27
918,01-01-2013,South,Small Territory,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,20,54,66,20,56,32,227
318,01-01-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,40,85,105,62,68,142,76
505,01-01-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,20,28,34,6,32,29,118
405,01-01-2013,South,Small Territory,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,70,30,79,111,16,106,248,271
775,01-01-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,30,105,145,25,135,91,269
503,01-01-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,30,40,36,54,51,22,71,291
435,01-01-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,30,38,55,33,36,293,119
509,01-01-2013,West,Small Territory,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,120,124,186,179,75,95,236
775,01-01-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,120,144,201,173,94,130,183
503,01-01-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,30,44,56,45,28,233,282
435,01-01-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,30,48,72,39,49,122,201
360,01-01-2013,West,Small Territory,Lemon,Leaves,Herbal Tea,Washington,Decaf,20,50,34,51,47,22,256,101
775,01-01-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Nevada,Decaf,80,90,95,139,134,56,273,86
435,01-01-2013,West,Small Territory,Mint,Leaves,Herbal Tea,Utah,Decaf,70,30,88,11,62,54,132,72
319,01-01-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Iowa,Regular,190,140,228,228,220,91,11,156
573,01-01-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Missouri,Regular,30,10,35,47,14,40,109,22
608,01-01-2013,Central,Small Territory,Darjeeling,Leaves,Tea,Wisconsin,Regular,50,50,61,89,73,44,104,246
641,01-01-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Iowa,Regular,210,160,245,301,273,132,10,103
660,01-01-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Missouri,Regular,20,10,29,36,14,47,272,280
262,01-01-2013,Central,Small Territory,Earl Grey,Leaves,Tea,Wisconsin,Regular,60,10,75,105,11,103,208,106
816,01-01-2013,Central,Small Territory,Green Tea,Leaves,Tea,Missouri,Regular,20,0,34,42,6,48,66,285
959,01-01-2013,East,Small Territory,Darjeeling,Leaves,Tea,Connecticut,Regular,50,60,50,73,73,27,35,153
603,01-01-2013,East,Small Territory,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,20,18,27,16,18,287,269
475,01-01-2013,East,Small Territory,Green Tea,Leaves,Tea,Connecticut,Regular,40,40,38,56,55,22,86,55
603,01-01-2013,East,Small Territory,Green Tea,Leaves,Tea,New Hampshire,Regular,10,20,17,26,17,16,141,197
702,01-01-2013,West,Small Territory,Darjeeling,Leaves,Tea,Nevada,Regular,150,150,234,312,316,114,113,22
541,01-01-2013,West,Small Territory,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,32,48,44,21,160,150
435,01-01-2013,West,Small Territory,Darjeeling,Leaves,Tea,Utah,Regular,20,0,37,53,16,66,166,74
253,01-01-2013,West,Small Territory,Darjeeling,Leaves,Tea,Washington,Regular,40,50,67,113,109,45,128,160
775,01-01-2013,West,Small Territory,Earl Grey,Leaves,Tea,Nevada,Regular,150,100,228,228,220,91,241,108
503,01-01-2013,West,Small Territory,Earl Grey,Leaves,Tea,Oregon,Regular,50,60,84,126,106,61,114,280
801,01-01-2013,West,Small Territory,Earl Grey,Leaves,Tea,Utah,Regular,20,10,35,47,14,40,187,109
206,01-01-2013,West,Small Territory,Earl Grey,Leaves,Tea,Washington,Regular,40,40,61,89,75,43,292,143
775,01-01-2013,West,Small Territory,Green Tea,Leaves,Tea,Nevada,Regular,160,240,245,245,552,132,290,174
541,01-01-2013,West,Small Territory,Green Tea,Leaves,Tea,Oregon,Regular,50,50,84,116,104,51,239,127
435,01-01-2013,West,Small Territory,Green Tea,Leaves,Tea,Utah,Regular,10,10,29,36,14,47,197,267
425,01-01-2013,West,Small Territory,Green Tea,Leaves,Tea,Washington,Regular,40,20,75,105,12,102,263,34
303,01-02-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,110,95,137,147,38,287,281
773,01-02-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,100,104,150,141,55,294,95
513,01-02-2013,Central,Major Territory,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,20,54,75,4,78,166,198
970,01-02-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,90,75,114,88,55,18,186
630,01-02-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,180,228,229,211,87,13,84
513,01-02-2013,Central,Major Territory,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,40,59,73,27,55,41,228
352,01-02-2013,East,Major Territory,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,70,86,120,105,49,269,134
352,01-02-2013,East,Major Territory,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,60,77,103,76,52,177,171
430,01-02-2013,South,Major Territory,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,100,83,107,101,39,253,109
214,01-02-2013,South,Major Territory,Decaf Espresso,Beans,Espresso,Texas,Decaf,60,90,77,112,119,32,249,87
925,01-02-2013,West,Major Territory,Decaf Irish Cream,Beans,Coffee,California,Decaf,180,110,148,26,174,91,90,254
707,01-02-2013,West,Major Territory,Decaf Espresso,Beans,Espresso,California,Decaf,220,200,234,311,300,109,155,230
720,01-02-2013,Central,Major Territory,Amaretto,Beans,Coffee,Colorado,Regular,100,120,99,144,156,39,32,232
330,01-02-2013,Central,Major Territory,Amaretto,Beans,Coffee,Ohio,Regular,60,50,60,80,49,47,181,140
303,01-02-2013,Central,Major Territory,Colombian,Beans,Coffee,Colorado,Regular,80,80,83,107,101,39,128,113
312,01-02-2013,Central,Major Territory,Colombian,Beans,Coffee,Illinois,Regular,150,140,148,206,171,91,125,222
330,01-02-2013,Central,Major Territory,Colombian,Beans,Coffee,Ohio,Regular,50,50,52,76,56,38,149,169
303,01-02-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Colorado,Regular,80,110,77,112,119,32,240,126
815,01-02-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,260,234,311,298,110,144,108
513,01-02-2013,Central,Major Territory,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,140,170,170,145,72,41,128
561,01-02-2013,East,Major Territory,Colombian,Beans,Coffee,Florida,Regular,70,80,80,120,93,57,240,98
857,01-02-2013,East,Major Territory,Colombian,Beans,Coffee,Massachusetts,Regular,70,330,75,395,505,55,145,215
718,01-02-2013,East,Major Territory,Colombian,Beans,Coffee,New York,Regular,240,250,258,387,364,142,178,84
850,01-02-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Florida,Regular,80,40,92,128,24,112,29,135
774,01-02-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,10,54,74,6,78,15,79
585,01-02-2013,East,Major Territory,Caffe Mocha,Beans,Espresso,New York,Regular,110,190,121,60,301,143,220,249
774,01-02-2013,East,Major Territory,Regular Espresso,Beans,Espresso,Massachusetts,Regular,160,110,170,170,147,71,217,208
917,01-02-2013,East,Major Territory,Regular Espresso,Beans,Espresso,New York,Regular,210,280,228,352,392,88,30,81
430,01-02-2013,South,Major Territory,Colombian,Beans,Coffee,Texas,Regular,260,240,213,252,243,88,234,277
956,01-02-2013,South,Major Territory,Caffe Latte,Beans,Espresso,Texas,Regular,60,60,75,114,86,56,178,61
409,01-02-2013,South,Major Territory,Caffe Mocha,Beans,Espresso,Texas,Regular,80,100,99,144,157,38,44,239
626,01-02-2013,West,Major Territory,Amaretto,Beans,Coffee,California,Regular,130,20,104,28,40,55,183,74
213,01-02-2013,West,Major Territory,Colombian,Beans,Coffee,California,Regular,320,360,258,387,364,142,120,243
619,01-02-2013,West,Major Territory,Caffe Latte,Beans,Espresso,California,Regular,210,150,228,229,211,87,261,224
916,01-02-2013,West,Major Territory,Caffe Mocha,Beans,Espresso,California,Regular,110,30,121,169,39,143,47,123
970,01-02-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,100,170,170,147,71,157,148
630,01-02-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,80,110,99,144,156,39,97,251
419,01-02-2013,Central,Major Territory,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,30,22,34,25,17,126,173
970,01-02-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,10,54,75,4,78,34,191
773,01-02-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,60,83,107,101,39,265,26
513,01-02-2013,Central,Major Territory,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,50,32,48,42,20,227,237
719,01-02-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,40,60,80,49,47,188,147
815,01-02-2013,Central,Major Territory,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,100,95,137,147,38,271,243
754,01-02-2013,East,Major Territory,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,30,48,62,50,28,41,92
904,01-02-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,20,53,65,18,53,165,276
508,01-02-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,30,59,73,27,55,154,247
518,01-02-2013,East,Major Territory,Lemon,Leaves,Herbal Tea,New York,Decaf,180,110,240,255,194,124,203,68
352,01-02-2013,East,Major Territory,Mint,Leaves,Herbal Tea,Florida,Decaf,50,50,70,84,62,42,91,284
845,01-02-2013,East,Major Territory,Mint,Leaves,Herbal Tea,New York,Decaf,160,80,213,33,178,87,256,28
915,01-02-2013,South,Major Territory,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,50,60,80,49,47,79,279
325,01-02-2013,South,Major Territory,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,50,52,76,56,38,212,60
209,01-02-2013,West,Major Territory,Chamomile,Leaves,Herbal Tea,California,Decaf,80,100,95,137,148,37,155,196
559,01-02-2013,West,Major Territory,Lemon,Leaves,Herbal Tea,California,Decaf,180,160,213,252,243,88,270,252
408,01-02-2013,West,Major Territory,Mint,Leaves,Herbal Tea,California,Decaf,70,60,83,107,101,39,256,176
970,01-02-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Colorado,Regular,50,10,59,73,27,55,69,148
708,01-02-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Illinois,Regular,60,80,77,112,117,33,125,284
614,01-02-2013,Central,Major Territory,Darjeeling,Leaves,Tea,Ohio,Regular,60,60,80,120,92,58,178,31
970,01-02-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Colorado,Regular,50,30,62,74,50,40,22,171
708,01-02-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Illinois,Regular,60,50,75,114,88,55,43,229
740,01-02-2013,Central,Major Territory,Earl Grey,Leaves,Tea,Ohio,Regular,70,70,86,120,105,49,95,277
970,01-02-2013,Central,Major Territory,Green Tea,Leaves,Tea,Colorado,Regular,30,30,44,56,45,26,184,13
850,01-02-2013,East,Major Territory,Darjeeling,Leaves,Tea,Florida,Regular,30,40,32,48,42,20,66,158
508,01-02-2013,East,Major Territory,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,40,32,48,42,20,204,10
347,01-02-2013,East,Major Territory,Darjeeling,Leaves,Tea,New York,Regular,100,120,95,137,148,37,101,233
631,01-02-2013,East,Major Territory,Earl Grey,Leaves,Tea,New York,Regular,100,130,99,144,156,39,151,159
850,01-02-2013,East,Major Territory,Green Tea,Leaves,Tea,Florida,Regular,40,60,47,68,65,24,87,142
978,01-02-2013,East,Major Territory,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,22,34,25,17,228,136
347,01-02-2013,East,Major Territory,Green Tea,Leaves,Tea,New York,Regular,80,90,77,112,117,33,254,280
805,01-02-2013,West,Major Territory,Darjeeling,Leaves,Tea,California,Regular,60,90,99,144,157,38,205,273
707,01-02-2013,West,Major Territory,Earl Grey,Leaves,Tea,California,Regular,50,60,77,112,119,32,107,271
530,01-02-2013,West,Major Territory,Green Tea,Leaves,Tea,California,Regular,40,50,75,114,86,56,68,229
641,01-02-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,20,23,31,18,19,287,45
636,01-02-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,70,60,75,90,68,44,101,84
262,01-02-2013,Central,Small Territory,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,60,77,103,74,53,245,37
319,01-02-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,40,0,43,47,11,232,143
636,01-02-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,42,61,56,23,159,131
715,01-02-2013,Central,Small Territory,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,50,48,62,52,27,258,287
959,01-02-2013,East,Small Territory,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,40,55,75,43,46,173,200
504,01-02-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,50,70,47,68,65,24,133,124
505,01-02-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,20,84,18,46,49,70,235
580,01-02-2013,South,Small Territory,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,50,32,48,43,19,154,201
985,01-02-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,40,50,56,81,61,40,266,261
505,01-02-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,10,35,47,12,39,17,178
405,01-02-2013,South,Small Territory,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,70,80,120,93,57,16,267
775,01-02-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,20,28,35,9,29,32,195
971,01-02-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,60,70,52,76,56,38,199,111
435,01-02-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,80,86,107,61,66,78,40
253,01-02-2013,West,Small Territory,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,110,60,92,128,22,113,67,190
702,01-02-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,20,19,28,16,17,17,233
503,01-02-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Oregon,Decaf,160,100,170,170,147,71,11,92
435,01-02-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,50,50,73,71,25,62,10
425,01-02-2013,West,Small Territory,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,60,70,84,61,43,124,262
