num_rating,coffee_shop_name,review_text,rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
5,Mozart's Coffee Roasters ," 12/30/2014 2 check-ins Nothing beats the combination of a beautiful outdoor scenery, hot coffee, and a slice of German chocolate food. Mozart's has it all!  The scenery here makes it a perfect place to hang out with friends or take a date for coffee and food. Indoor seating provides the comfort of a climate controlled seating while still offering nice views of the river with their large windows. The only disadvantage with indoor seating is finding a spot to actually sit! Outdoor seating is even better with their seating deck and multitude of benches and seatings. If you get a seating near the river, you can watch the sun set as you share your moment with your date (or mom, depends on whoever you end up taking!).  During the Christmas Holiday's, they set up a spectacular vibe and Christmas light show on their seating. The show is several minutes long and is suitable for both kids and adults. I was very impressed the first time I saw the show and it made a very memorable Holiday vibe. They play it several times a night, but I don't remember the time intervals so it is best to call to find the exact times.  Great place to hang out for coffee, scenery, food, and Christmas light show. This place is a must-go if you are ever visiting Austin. Plan this in your itinerary after you check out Mt. Bonnell (which is only about a ten minute drive).  parking is not easy here since the complex is usually full, especially during weekends, nights, and holidays. Street parking is also available if the lot is full. Delicious slice of chocolate food with a cup of coffee Dusk Sometimes the river runs low and the scenery isn't that great. It all depends on what time of the year you go! See all photos from Danny L. for Mozart's Coffee Roasters ", 5.0 star rating ,HIGH,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2,Mozart's Coffee Roasters ," 10/28/2016 two stars are for the awesome lake view.  food/cakes are terrible. we ordered the tres leches, it was probably the worst ever I had. It was like sugar syrup poured over a mushy food. we could see vibe leaving food on every other seating.  So it's just not us. I like the vibe and seating seating. It's not worth the extra dollars for that food. ", 2.0 star rating ,LOW,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Mozart's Coffee Roasters ," 12/30/2015 Have not been there in 20 years.  service have the grumpy attitude of a salty bartender.   ""Stand in line"" "" did you order yet?""    Wow.   Their either hardened to West Austinite's or just plain rude.  You can't act this way you are working in a restaurant.   If you want that service go work on 6th street. Not impressed with their hot coco either.   Syrup in the bottom of the cup and a lame amount of whipped cream .   Get a grip not going back for another 20 if they are even hours 20 more minutes ", 2.0 star rating ,LOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Mozart's Coffee Roasters ," 1/9/2016 I've been to Mozart's several times for meetings, with friends, and by myself. The number 1 reason I go back is because of their location on the lake.  The coffee isn't special by Austin standards, no pour over, french press, or other small batch coffee methods. If you want coffeeed coffee, the only option is their bottomless cup which is somewhere around $3 so the price is great and the quality isn't something I'd tell everyone about but it's not bad by any means.  They also have a wide food selection that I haven't tried, but several friends have and said they were good.  During the day they can be a little busy and vibeed inside, but if the weather is nice you should consider sitting on the deck anyway. Definitely worth a stop if you're in the area or want to drink coffee with a great view. ", 4.0 star rating ,HIGH,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0
2,Mozart's Coffee Roasters ," 2/15/2016 I've been to Mozart's numerous times. There coffee was good at one point, yet over the last few times the quality of the drink has started to go downhill.  The decks are great and you are able to bring your dog(s). Yet, for whatever reason Mozart's is still behind with the times. There should be absolutely no smoking anywhere in the vicinity of the decks and still there is.  Until smoking is banned permanently Mozart's earns 2 stars. ", 2.0 star rating ,LOW,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,Mozart's Coffee Roasters ," 6/2/2016 The best thing about this place is the view. Coffee is average and food taste like they were bought at a grocery store (think lots of synthetic icing on tiramisu).  Not a bad place to relax by the lake or do some work, but definitely not a place if you have any sort of culinary standards. ", 2.0 star rating ,LOW,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,Mozart's Coffee Roasters ," 12/20/2015 Went Friday night after a big food location. The Christmas lights show was spectacular as usual. My coffee was tasty and the fruit foodcake was fabulous also. I thought that the chocolate mousse was boring and more like a Snak-Pak than a real mouse. The tiramisu was elegant, moist and just sweet enough.    The location is fabulous, however with the cold wind blowing over the water in the winter it would be nice to have some source of heat. My family and I got quite cold. ", 4.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0
4,Mozart's Coffee Roasters ," 1/18/2015 1 check-in I haven't had a fruit tart in forever (too long) and I contemplated ordering one this morning because I'm trying to not ingest so much sugar (worst idea). But my sweet tooth won out. I ordered the raspberry and orange with a bottomless coffee. I really like that they have soy and almond milk in the self serve area. The medium blend I got was really delicious, the flavors melded perfectly together, not too strong or intense. I also hd the lake austin blend and I really enjoyed it (the lighter blend). The fruit tart was amazing. I could sing its praises for hours. The tart shell is thin and coated in chocolate, the food cream was ABSOLUTELY to die for, it wasn't too sweet. I don't like thin crusts and I loved this one.  Today was perfect for sitting outside and just enjoying the weather/watching the water. I like Mozart's vibe, vibe and  coffee. ", 4.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
4,Mozart's Coffee Roasters , 12/14/2015 It was pretty vibeed for a Sunday night. Not sure if it is always like that for the Christmas lights or if it was because the Trail of Lights was hours for the night. Needless to say they seemed pretty well prepared for the vibe and there wasn't too long of a line for hot chocolate because they had a number of places around where you could buy that and other treats. The light show was very fun to watch and reminded me of a way smaller version of the Osborne Lights at Walt Disney World. I would definitely recommend going there for some holiday cheer and delicious hot chocolate. Only thing is there weren't very many bathrooms so make sure you go before you get there! , 4.0 star rating ,HIGH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4,Mozart's Coffee Roasters , 9/2/2016 it could get very vibeed. The scene is a plus point. nice place to chill out for a while , 4.0 star rating ,HIGH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Mozart's Coffee Roasters ," 1/1/2016 1 check-in Found this cute little coffee shop next to the Colorado River. It was very very busy. Watching the guy roast the coffee beans right there was cool too. Coffee tasted great! Unfortunately our vibe while ordering couldn't have been worse.The kid at the counter, who's name is James, had the absolute worst customer service skills I have ever vibed and unfortunately how many stars I gave is based on our interaction with him! I have never had someone roll their eyes at me because we asked for a coffee instead of a coffee accidentally. He then proceeded to slam cups on the counter and act like a complete jerk. When I asked other service what his name was no one even knew his name and told me that he was new. The view from behind the coffee shop. ", 2.0 star rating ,LOW,0,-1,1,0,-2,0,0,0,0,0,1,0,0,0,0
4,Mozart's Coffee Roasters ," 7/19/2015 I really like this place a lot.  If I lived in Austin, I would probably treat Mozart's the same way I treated Urth Caffe in Los Angeles - a great spot service excellent coffee and food on a relaxing outdoor deck which is a good place to bring friends or to get some work done.  By Austin standards, it's a bit bad price, but you're priceing for the friendly service and the seatings on the water, which are well worth spending another couple of bucks.  This isn't a place to grab coffee and food on the way to work or to the airport, but if you need to kill a couple of hours on a nice day during the weekend, Mozart's is your place.  Food/Coffee: 5/5 Value: 3/5 Service: 4/5 vibe: 5/5 ", 4.0 star rating ,HIGH,1,2,0,0,3,1,-1,0,0,0,2,2,0,0,0
4,Mozart's Coffee Roasters , 12/30/2015 1 check-in Coffee is just ok.  Crowed as hell. Line to get a coffee?  Light show is awesome. Something that kids would love a lot. Hard to see somewhere else honestly.  Service is poor. When priceing with credit parkingd there is a space for Tip!!!????? Are you serious? What service do you get here? Hard to find seatings. You gotta clean it yourself. services rush you like you are bothering them. Sorry but this place do not deserve tip or gratuity at all , 4.0 star rating ,HIGH,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0
1,Mozart's Coffee Roasters ," 11/29/2015 When I lived in Austin, Mozarts was THE spot for me. Countless dates, hours studying, and hanging out with friends. I moved away, and this Thanksgiving I came home to Austin and shared Mozarts with an out of town relative. Experiencing REAL quality coffee shops elsewhere made me realize how awful Mozarts truly is.  1. Quality of drinks. They move vibe through the line so fast, forget about getting a decent drink. It seems their whole system is so rushed, they have one service sloppily manning the coffee machine, and one service just sloshing milk or whatever into your drink. There are so many things wrong with this. Good coffee must be freshly ground, balanced, and pressed. Milk should be steamed- not just poured from an unrefrigerated box on the counter. 'Baristas' don't price any attention to the amounts of coffee and milk that go into drinks, leaving you with a grainy, too milky drink. Especially for a place that prides itself with roasting its own beans- the coffee consistently falls short of expectations.  2. They still charge $5+ for an coffee drink. Just, no. Horrendously bad price.  3. vibe. The place is always packed. Forget about finding a seating inside. The good news is the outdoor seating is plentiful and comes with great views. However, if it's too cold, too hot, or raining, forget it. Also, the restrooms are outside, and not climate controlled. This leaves them feeling musty like a port-a-potty in the summer, and your bum with icicles in the winter.  If you are a basic bitch, touristy, Starbucks type vibe, you'll be thrilled with the subpar quality of Mozarts pandering to the masses.  If you're anyone else who actually has taste, skip Mozarts. ", 1.0 star rating ,LOW,0,0,2,0,0,1,0,0,0,0,-2,0,0,0,0
