uniqueID,drugName,condition,rating,date,usefulCount
26703,Sprintec,Birth Control,9,15-Oct-10,3
26705,Sprintec,2</span> users found this comment helpful.,5,08-Oct-10,2
26707,Sprintec,Birth Control,10,20-Sep-10,8
26708,Sprintec,Birth Control,5,18-Sep-10,2
26709,Sprintec,Birth Control,4,15-Sep-10,10
26711,Sprintec,Birth Control,5,12-Sep-10,2
26712,Sprintec,Birth Control,7,01-Sep-10,45
26713,Sprintec,Birth Control,9,21-Aug-10,65
26718,Sprintec,Birth Control,4,23-Sep-11,1
26719,Sprintec,Birth Control,8,21-Sep-11,0
26721,Sprintec,Birth Control,3,11-Sep-11,2
26722,Sprintec,Birth Control,4,07-Sep-11,0
26723,Sprintec,Birth Control,3,07-Sep-11,0
26724,Sprintec,Birth Control,9,02-Sep-11,2
26725,Sprintec,Birth Control,6,28-Aug-11,1
26726,Sprintec,Birth Control,9,22-Aug-11,27
26727,Sprintec,Birth Control,8,17-Aug-11,6
26728,Sprintec,Birth Control,9,14-Aug-11,2
26729,Sprintec,Birth Control,5,07-Aug-11,2
26731,Sprintec,Birth Control,3,11-Jul-11,1
26732,Sprintec,Birth Control,7,08-Jul-11,0
26734,Sprintec,2</span> users found this comment helpful.,10,04-Jul-11,2
26735,Sprintec,Birth Control,3,23-Jun-11,0
26736,Sprintec,Birth Control,9,22-Jun-11,4
26738,Sprintec,Abnormal Uterine Bleeding,9,09-Jun-11,6
26739,Sprintec,2</span> users found this comment helpful.,10,31-May-11,2
26741,Sprintec,Birth Control,2,18-May-11,1
26744,Sprintec,Birth Control,8,22-Jul-10,5
26746,Sprintec,Birth Control,6,14-Jul-10,0
26748,Sprintec,Birth Control,7,01-Jul-10,20
26749,Sprintec,Birth Control,1,27-May-10,7
26750,Sprintec,Birth Control,1,26-May-10,64
26751,Sprintec,Birth Control,1,19-May-10,14
26752,Sprintec,Birth Control,5,28-Apr-10,5
26759,Sprintec,Birth Control,9,25-Mar-10,1
26760,Sprintec,Birth Control,2,21-Mar-10,25
26763,Sprintec,Birth Control,5,02-Feb-10,74
26767,Sprintec,2</span> users found this comment helpful.,1,29-Dec-09,2
26768,Sprintec,Birth Control,1,28-Dec-09,57
26769,Sprintec,Birth Control,5,18-Dec-09,3
26770,Sprintec,Birth Control,2,08-Dec-09,3
26775,Sprintec,Birth Control,1,26-Oct-09,10
26777,Sprintec,Birth Control,2,08-Oct-09,8
26778,Sprintec,Birth Control,1,03-Oct-09,3
26779,Sprintec,Endometriosis,8,12-Sep-09,7
26782,Sprintec,Birth Control,3,12-Aug-09,26
26783,Sprintec,Birth Control,2,30-Jul-09,51
26785,Sprintec,Endometriosis,8,29-Apr-09,14
26786,Sprintec,Birth Control,9,15-Jan-09,27
26787,Ulipristal,Emergency Contraception,9,20-Aug-17,25
26788,Ulipristal,Emergency Contraception,5,18-Aug-17,3
26791,Ulipristal,Emergency Contraception,4,17-Jul-17,5
26794,Ulipristal,Emergency Contraception,10,23-Jun-17,0
26798,Ulipristal,Emergency Contraception,5,22-May-17,7
26800,Ulipristal,Emergency Contraception,8,14-May-17,9
26801,Ulipristal,Emergency Contraception,1,07-May-17,2
26802,Ulipristal,Emergency Contraception,7,02-May-17,9
26803,Ulipristal,Emergency Contraception,9,30-Apr-17,7
26804,Ulipristal,Emergency Contraception,10,12-Apr-17,4
26805,Ulipristal,Emergency Contraception,8,30-Mar-17,21
26806,Ulipristal,Emergency Contraception,7,28-Mar-17,3
26807,Ulipristal,Emergency Contraception,6,13-Mar-17,2
26808,Ulipristal,Emergency Contraception,10,02-Mar-17,13
26809,Ulipristal,Emergency Contraception,10,01-Feb-17,29
26810,Ulipristal,Emergency Contraception,9,17-Jan-17,6
26811,Ulipristal,Emergency Contraception,8,11-Jan-17,12
26812,Ulipristal,Emergency Contraception,7,22-Mar-16,4
26813,Ulipristal,Emergency Contraception,9,20-Feb-16,6
26814,Ulipristal,Emergency Contraception,10,12-Feb-16,0
26815,Ulipristal,Emergency Contraception,9,10-Dec-15,5
26816,Ulipristal,Emergency Contraception,10,21-Aug-15,17
26817,Ulipristal,Emergency Contraception,10,30-Jul-15,21
26818,Ulipristal,Emergency Contraception,6,30-Apr-15,7
26819,Ulipristal,Emergency Contraception,10,29-Dec-14,18
26820,Ulipristal,Emergency Contraception,9,25-Jul-14,42
26821,Ulipristal,Emergency Contraception,10,25-Sep-13,18
26822,Ulipristal,Emergency Contraception,10,13-Sep-13,21
26827,Ulipristal,Emergency Contraception,6,08-Dec-16,32
26830,Ulipristal,Emergency Contraception,8,19-Nov-16,13
26831,Ulipristal,Emergency Contraception,10,19-Nov-16,5
26834,Ulipristal,Emergency Contraception,10,18-Oct-16,15
26835,Ulipristal,Emergency Contraception,8,20-Sep-16,10
26836,Ulipristal,Emergency Contraception,10,18-Sep-16,4
26838,Ulipristal,Emergency Contraception,9,13-Sep-16,10
26839,Ulipristal,Emergency Contraception,10,08-Sep-16,10
26840,Ulipristal,Emergency Contraception,1,10-Aug-16,2
26841,Ulipristal,Emergency Contraception,10,06-Aug-16,14
26843,Ulipristal,Emergency Contraception,10,13-Jul-16,0
26844,Ulipristal,Emergency Contraception,10,21-Jun-16,9
26847,Ulipristal,Emergency Contraception,10,06-May-16,4
26848,Ulipristal,Emergency Contraception,1,22-Apr-16,18
26850,Ulipristal,Emergency Contraception,1,05-Dec-17,0
26851,Ulipristal,Emergency Contraception,4,04-Dec-17,0
26853,Ulipristal,Emergency Contraception,10,28-Nov-17,2
26855,Ulipristal,Emergency Contraception,5,26-Nov-17,0
26859,Ulipristal,Emergency Contraception,3,14-Nov-17,0
26860,Ulipristal,Emergency Contraception,1,12-Nov-17,0
26861,Ulipristal,Emergency Contraception,3,09-Nov-17,0
26862,Ulipristal,Emergency Contraception,1,06-Nov-17,2
26863,Ulipristal,Emergency Contraception,10,01-Nov-17,5
26864,Ulipristal,Emergency Contraception,1,20-Oct-17,1
26866,Ulipristal,Emergency Contraception,4,10-Oct-17,0
26870,Ulipristal,Emergency Contraception,1,21-Sep-17,4
26873,Ulipristal,Emergency Contraception,1,01-Sep-17,3
26875,Purinethol,Autoimmune Hepatitis,10,26-Jan-14,16
26877,Collagenase clostridium histolyticum,Peyronie's Disease,4,29-Dec-16,0
26878,Collagenase clostridium histolyticum,Dupuytren's contracture,10,28-Jul-16,1
26879,Insulin degludec,Diabetes; Type 2,1,06-Dec-16,9
26880,Insulin degludec,Diabetes; Type 1,8,30-Nov-16,11
26881,Insulin degludec,Diabetes; Type 2,7,13-Nov-16,6
26884,Insulin degludec,Diabetes; Type 1,7,22-Oct-16,9
26886,Insulin degludec,Diabetes; Type 2,10,21-Sep-16,25
26887,Insulin degludec,Diabetes; Type 1,4,26-Aug-16,10
26888,Insulin degludec,Diabetes; Type 1,1,15-Aug-16,14
26890,Insulin degludec,Diabetes; Type 2,10,27-Jul-16,21
26892,Insulin degludec,Diabetes; Type 2,6,09-Jul-16,12
26893,Insulin degludec,Diabetes; Type 1,2,01-Jul-16,7
26896,Insulin degludec,Diabetes; Type 1,5,23-May-16,12
26897,Insulin degludec,Diabetes; Type 2,10,13-May-16,29
26898,Insulin degludec,Diabetes; Type 1,1,03-Apr-16,34
26899,Insulin degludec,Diabetes; Type 1,8,29-Dec-15,19
26900,Insulin degludec,Diabetes; Type 1,10,10-Dec-15,27
26904,Insulin degludec,Diabetes; Type 1,4,15-Nov-17,2
26906,Insulin degludec,Diabetes; Type 2,10,05-Oct-17,1
26907,Insulin degludec,Diabetes; Type 2,5,30-Sep-17,4
26908,Insulin degludec,Diabetes; Type 1,1,20-Sep-17,5
26909,Insulin degludec,Diabetes; Type 2,1,18-Sep-17,2
26912,Insulin degludec,Diabetes; Type 1,6,26-Jun-17,8
26913,Insulin degludec,Diabetes; Type 1,5,19-Jun-17,0
26916,Insulin degludec,Diabetes; Type 1,1,01-May-17,12
26917,Insulin degludec,Diabetes; Type 2,8,03-Apr-17,11
26918,Insulin degludec,Diabetes; Type 2,2,08-Mar-17,11
26919,Insulin degludec,Diabetes; Type 2,10,17-Feb-17,15
26920,Insulin degludec,Diabetes; Type 2,9,20-Jan-17,12
26921,Insulin degludec,Diabetes; Type 1,9,12-Jan-17,20
26922,Insulin degludec,Diabetes; Type 1,7,09-Jan-17,13
26923,Insulin degludec,Diabetes; Type 1,10,31-Dec-16,26
26925,Insulin degludec,Diabetes; Type 2,2,09-Dec-16,23
26927,Ultram,Chronic Pain,2,09-May-15,29
26928,Ultram,Chronic Pain,2,14-Apr-15,29
26930,Ultram,Chronic Pain,8,14-Feb-15,23
26931,Ultram,Chronic Pain,1,02-Dec-14,42
26932,Ultram,Back Pain,10,06-Nov-14,88
26934,Ultram,Pain,1,22-Aug-14,72
26935,Ultram,Back Pain,10,08-Aug-14,108
26936,Ultram,Back Pain,7,10-Jul-14,71
26937,Ultram,Chronic Pain,3,25-May-14,52
26938,Ultram,Pain,10,28-Mar-14,51
26939,Ultram,Pain,8,21-Mar-14,43
26941,Ultram,Back Pain,2,02-Feb-14,82
26944,Ultram,Pain,1,25-Oct-13,64
26945,Ultram,Back Pain,10,08-Oct-13,46
26947,Ultram,Back Pain,10,12-Sep-13,161
26950,Ultram,Pain,6,27-Jul-13,62
26953,Ultram,Pain,1,27-Aug-17,6
26954,Ultram,Pain,9,24-Mar-17,31
26956,Ultram,Chronic Pain,9,05-Feb-17,34
26958,Ultram,Pain,10,12-Jan-17,36
26959,Ultram,Pain,1,01-Jan-17,32
26960,Ultram,Chronic Pain,1,28-Dec-16,31
26961,Ultram,Chronic Pain,4,21-Dec-16,8
26962,Ultram,Chronic Pain,1,29-Aug-16,28
26963,Ultram,Chronic Pain,5,11-Jun-16,22
26964,Ultram,Pain,2,01-Mar-16,18
26965,Ultram,Back Pain,10,05-Feb-16,65
26966,Ultram,Pain,8,19-Jan-16,35
26968,Ultram,Chronic Pain,3,20-Dec-15,31
26970,Ultram,Chronic Pain,8,10-Sep-15,44
26971,Ultram,Chronic Pain,1,10-Aug-15,31
26972,Ultram,Chronic Pain,10,09-Aug-15,55
26973,Ultram,Chronic Pain,10,22-Jul-15,22
26974,Ultram,Chronic Pain,8,22-Jul-15,34
26975,Ultram,Pain,7,09-Jul-15,34
26976,Ultram,Chronic Pain,8,07-Apr-13,129
26977,Ultram,Pain,2,31-Mar-13,88
26978,Ultram,Pain,10,10-Mar-13,101
26979,Ultram,Pain,3,31-Dec-12,42
26980,Ultram,Back Pain,10,28-Dec-12,163
26981,Ultram,Chronic Pain,8,25-Oct-12,181
26982,Ultram,Pain,9,24-Aug-12,58
26983,Ultram,Pain,2,24-Aug-12,26
26984,Ultram,Back Pain,8,20-Jun-12,95
26985,Ultram,Back Pain,9,17-Apr-12,101
26986,Ultram,Pain,9,09-Apr-12,23
26988,Ultram,Back Pain,9,27-Feb-12,107
26991,Ultram,Pain,10,25-Jan-12,37
26992,Ultram,Pain,2,20-Nov-11,26
26993,Ultram,Restless Legs Syndrome,2,19-Nov-11,14
26996,Ultram,Back Pain,10,24-Oct-11,93
26997,Ultram,ibromyalgia,10,23-Sep-11,30
26998,Ultram,ibromyalgia,1,18-Sep-11,27
27000,Ultram,ibromyalgia,10,26-Jul-11,35
27002,Ultram,Restless Legs Syndrome,7,30-Jun-11,20
27003,Ultram,Pain,3,21-Jun-11,17
27004,Ultram,ibromyalgia,9,20-Jun-11,37
27006,Ultram,Pain,5,01-Jun-11,12
27007,Ultram,ibromyalgia,10,01-Jun-11,39
27008,Ultram,Back Pain,9,13-Apr-11,95
27009,Ultram,Back Pain,5,12-Mar-11,50
27011,Ultram,Pain,3,25-Feb-11,13
27012,Ultram,Rheumatoid Arthritis,8,23-Feb-11,96
27014,Ultram,Back Pain,2,27-Jan-11,47
27015,Ultram,Back Pain,8,08-Jan-11,165
27018,Ultram,Pain,8,25-Dec-10,15
27020,Ultram,Restless Legs Syndrome,7,09-Dec-10,61
27021,Ultram,Pain,1,12-Nov-10,27
27022,Ultram,Pain,3,12-Oct-10,26
27025,Ultram,Pain,6,09-Aug-10,13
27026,Ultram,Pain,8,07-Dec-09,11
27028,Ultram,Pain,8,24-Nov-09,19
27029,Ultram,Pain,7,24-Nov-09,14
27030,Ultram,Pain,9,17-Nov-09,27
27033,Ultram,15</span> users found this comment helpful.,1,09-Nov-09,15
27034,Ultram,Pain,9,28-Oct-09,30
27035,Ultram,Pain,5,23-Oct-09,7
27036,Ultram,Pain,7,19-Oct-09,14
27039,Ultram,Pain,1,03-Oct-09,19
27041,Ultram,Pain,4,27-Aug-09,18
27042,Ultram,ibromyalgia,1,24-Aug-09,18
27044,Ultram,Pain,1,26-Jul-09,23
27045,Ultram,Pain,7,23-Jul-09,45
27046,Ultram,Pain,6,12-Jul-09,11
27048,Ultram,ibromyalgia,1,26-Jun-09,16
27052,Ultram,ibromyalgia,1,01-Aug-10,26
27054,Ultram,Pain,2,27-Jun-10,13
27055,Ultram,Pain,7,27-Jun-10,11
27058,Ultram,ibromyalgia,9,25-May-10,64
27059,Ultram,ibromyalgia,1,20-May-10,35
27060,Ultram,ibromyalgia,10,12-May-10,74
27061,Ultram,Pain,1,11-Apr-10,14
27062,Ultram,Pain,3,06-Apr-10,10
27063,Ultram,10</span> users found this comment helpful.,3,19-Mar-10,10
27064,Ultram,Pain,7,16-Mar-10,11
27065,Ultram,Pain,7,14-Mar-10,19
27066,Ultram,Pain,7,09-Mar-10,33
27067,Ultram,ibromyalgia,10,06-Mar-10,221
27069,Ultram,Pain,9,03-Feb-10,39
27070,Ultram,ibromyalgia,10,01-Feb-10,37
27072,Ultram,Restless Legs Syndrome,9,27-Jan-10,18
27073,Ultram,Pain,5,21-Jan-10,63
27076,Ultram,Pain,6,27-Feb-09,30
27077,Ultram,Pain,2,24-Feb-09,30
27078,Ultram,Pain,6,24-Feb-09,28
27079,Ultram,Pain,1,19-Feb-09,23
27080,Ultram,Pain,10,08-Feb-09,317
27081,Ultram,Pain,10,25-Jan-09,62
27083,Ultram,Restless Legs Syndrome,10,19-Jan-09,19
27086,Ultram,Pain,10,25-Nov-08,34
27087,Ultram,Pain,8,25-Nov-08,157
27088,Ultram,ibromyalgia,5,18-Nov-08,64
27089,Ultram,Pain,9,12-Nov-08,79
27092,Ultram,Pain,9,07-Oct-08,157
27095,Ultram,Pain,10,06-Aug-08,64
27096,Ultram,Pain,9,18-Jul-08,86
27098,Ultram,Pain,8,17-Jun-08,105
27099,Ultram,Pain,7,29-May-08,96
27100,Ultram,Pain,9,19-May-08,121
27101,Ultram,Pain,9,04-Jun-09,235
27102,Ultram,Pain,5,24-May-09,256
27103,Ultram,Pain,4,20-May-09,26
27104,Ultram,Pain,5,11-May-09,37
27108,Ultram,Pain,8,30-Apr-09,14
27110,Ultram,Pain,9,28-Apr-09,96
27111,Ultram,Pain,8,21-Apr-09,28
27112,Ultram,ibromyalgia,8,17-Apr-09,43
27113,Ultram,Pain,3,13-Apr-09,23
27114,Ultram,ibromyalgia,9,12-Apr-09,88
27115,Ultram,ibromyalgia,9,07-Apr-09,43
27116,Ultram,Pain,9,04-Apr-09,40
27117,Ultram,ibromyalgia,6,22-Mar-09,52
27119,Ultram,Pain,7,18-Mar-09,20
27120,Ultram,ibromyalgia,8,12-Mar-09,46
27121,Ultram,ibromyalgia,8,12-Mar-09,43
27122,Ultram,Pain,10,08-Mar-09,13
27124,Ultram,Pain,8,28-Feb-09,15
27127,Sucroferric oxyhydroxide,Hyperphosphatemia of Renal Failure,6,12-May-15,11
27128,Ultram,Pain,8,14-May-08,282
27129,Ultram,Pain,8,13-May-08,285
27130,Ultram,Pain,8,08-May-08,143
27131,Ultram,Pain,8,27-Mar-08,187
27133,Ultram,Pain,7,15-Mar-08,218
27136,Sklice,Head Lice,1,20-Sep-17,3
27138,Sklice,Head Lice,10,23-Jul-17,4
27139,Sklice,Head Lice,2,08-Jul-17,5
27140,Sklice,Head Lice,10,19-May-17,12
27141,Sklice,Head Lice,10,03-May-17,6
27142,Sklice,Head Lice,1,02-Apr-17,6
27144,Sklice,Head Lice,10,21-Feb-17,9
27147,Sklice,Head Lice,1,31-Dec-16,3
27148,Sklice,Head Lice,9,28-Dec-16,5
27150,Sklice,Head Lice,3,03-Nov-16,9
27151,Sklice,Head Lice,5,06-Oct-16,5
27152,Sklice,Head Lice,10,01-Oct-16,8
27153,Sklice,Head Lice,10,31-Aug-16,14
27154,Sklice,Head Lice,10,25-Aug-16,9
27155,Sklice,Head Lice,1,20-Aug-16,7
27156,Sklice,Head Lice,10,12-Jul-16,12
27157,Sklice,Head Lice,10,12-Jul-16,3
27158,Sklice,Head Lice,10,11-Jul-16,6
27160,Sklice,Head Lice,1,05-Apr-16,3
27161,Sklice,Head Lice,8,01-Mar-16,6
27164,Sklice,Head Lice,10,25-Nov-15,13
27167,Sklice,Head Lice,10,09-Jul-14,30
27168,Sklice,Head Lice,10,01-Jun-14,14
27171,Sklice,Head Lice,10,01-Mar-13,53
27172,Cardizem LA,High Blood Pressure,2,11-Feb-17,16
27173,Cardizem LA,Atrial Fibrillation,8,24-Aug-09,30
27175,SMZ-TMP DS,Urinary Tract Infection,2,13-Jun-17,9
27176,SMZ-TMP DS,Urinary Tract Infection,4,28-May-17,2
27177,SMZ-TMP DS,Urinary Tract Infection,1,11-May-17,4
27178,SMZ-TMP DS,Prostatitis,7,08-Nov-16,5
27179,SMZ-TMP DS,Urinary Tract Infection,1,13-Oct-16,7
27180,SMZ-TMP DS,Acne,1,13-Sep-16,5
27182,SMZ-TMP DS,Prostatitis,9,17-Apr-16,7
27184,SMZ-TMP DS,Urinary Tract Infection,1,23-Oct-15,21
27185,SMZ-TMP DS,Prostatitis,5,21-Sep-15,8
27187,SMZ-TMP DS,Urinary Tract Infection,1,03-Oct-14,30
27188,SMZ-TMP DS,Sinusitis,5,28-May-14,4
27189,SMZ-TMP DS,Upper Respiratory Tract Infection,8,24-Jun-13,25
27190,SMZ-TMP DS,Acne,10,28-May-12,31
27191,SMZ-TMP DS,Urinary Tract Infection,5,19-Mar-12,46
27192,SMZ-TMP DS,Acne,10,04-Oct-11,30
27195,Monurol,Bladder Infection,10,27-Feb-17,1
27196,Monurol,Bladder Infection,1,16-Sep-15,7
27198,Monurol,Bladder Infection,10,25-Mar-13,81
27201,Mavyret,Hepatitis C,10,10-Aug-17,20
27202,Buckleys Mixture,Cough,10,10-Aug-17,0
27203,Buckleys Mixture,Cough,5,18-Dec-08,6
27204,Enskyce,Birth Control,1,02-Dec-17,0
27205,Enskyce,Birth Control,1,14-Oct-17,0
27206,Enskyce,Birth Control,1,16-Nov-16,2
27209,Enskyce,21</span> users found this comment helpful.,6,06-Jul-14,21
27211,Imitrex,Migraine,3,02-Dec-17,0
27212,Imitrex,Migraine,3,07-Nov-17,1
27213,Imitrex,Migraine,10,16-Sep-17,4
27216,Imitrex,Migraine,10,30-Jul-17,6
27217,Imitrex,Migraine,10,29-Jul-17,3
27218,Imitrex,Migraine,7,07-Jul-17,6
27220,Imitrex,Migraine,10,13-Jun-17,4
27222,Imitrex,Migraine,10,22-May-17,4
27224,Imitrex,Migraine,5,25-Apr-17,8
27225,Imitrex,Migraine,6,12-Apr-17,9
27226,Imitrex,Migraine,6,21-Mar-17,3
27227,Imitrex,Migraine,10,19-Feb-17,11
27228,Imitrex,Migraine,10,09-Feb-17,14
27229,Imitrex,Migraine,9,21-Dec-16,12
27230,Imitrex,Migraine,1,13-Dec-16,8
27231,Imitrex,Migraine,9,10-Dec-16,8
27232,Imitrex,Migraine,9,07-Dec-16,8
27233,Imitrex,Migraine,10,01-Dec-16,5
27234,Imitrex,Migraine,10,21-Nov-16,3
27236,Lamictal ODT,Bipolar Disorde,9,01-Sep-17,7
27237,Lamictal ODT,Bipolar Disorde,9,07-Nov-13,20
27238,Lamictal ODT,Bipolar Disorde,9,22-Jan-13,6
27239,Imitrex,Migraine,10,24-Oct-16,4
27243,Imitrex,Migraine,9,30-Aug-16,10
27245,Imitrex,Migraine,10,29-Jul-16,4
27246,Imitrex,Cluster Headaches,9,30-Jun-16,14
27252,Imitrex,Migraine,1,04-Apr-16,8
27254,Imitrex,Cluster Headaches,10,28-Jan-16,6
27255,Imitrex,Migraine,5,12-Jan-16,8
27256,Imitrex,Migraine,9,22-Dec-15,16
27257,Imitrex,Migraine,7,11-Dec-15,9
27258,Imitrex,Migraine,5,06-Nov-15,7
27259,Imitrex,Migraine,8,18-Sep-15,15
27260,Imitrex,Migraine,10,16-Sep-15,2
27262,Imitrex,Migraine,1,22-Jul-15,11
27263,Imitrex,Migraine,10,29-May-15,20
27264,Imitrex,Cluster Headaches,10,25-May-15,13
27265,Imitrex,Migraine,10,18-May-15,10
27266,Imitrex,Migraine,9,02-Apr-15,15
27268,Imitrex,Migraine,9,18-Jan-15,19
27269,Imitrex,Migraine,7,19-Nov-14,12
27271,Imitrex,Migraine,10,23-Oct-14,13
27273,Imitrex,Migraine,1,04-Aug-14,23
27274,Imitrex,Migraine,10,16-Jul-14,16
27275,Imitrex,Migraine,10,15-Jul-14,26
27276,Imitrex,Cluster Headaches,9,02-Jul-14,29
27277,Imitrex,Cluster Headaches,9,22-Jun-14,17
27279,Imitrex,Cluster Headaches,10,23-May-14,22
27280,Imitrex,Migraine,5,28-Apr-14,8
27283,Imitrex,Migraine,10,15-Dec-13,22
27284,Imitrex,Cluster Headaches,9,04-Dec-13,24
27285,Imitrex,Migraine,7,16-Nov-13,18
27286,Imitrex,Migraine,10,09-Nov-13,23
27287,Imitrex,Migraine,10,21-Sep-13,20
27288,Imitrex,Migraine,10,05-Aug-13,24
27289,Imitrex,Migraine,10,16-Jun-11,7
27291,Imitrex,Migraine,3,03-Mar-11,11
27293,Imitrex,Migraine,10,31-Dec-10,11
27294,Imitrex,Migraine,8,28-Dec-10,4
27295,Imitrex,Migraine,10,27-Dec-10,10
27296,Imitrex,Migraine,9,25-Dec-10,13
27297,Imitrex,Migraine,4,29-Oct-10,5
27299,Imitrex,Migraine,5,07-Jul-10,5
27300,Imitrex,Migraine,10,01-Jul-10,4
27301,Imitrex,Migraine,10,16-Jun-10,5
27302,Imitrex,Migraine,9,06-May-10,5
27303,Imitrex,Cluster Headaches,10,24-Apr-10,21
27304,Imitrex,Migraine,10,16-Apr-10,13
27306,Imitrex,Cluster Headaches,9,13-Apr-10,13
27307,Imitrex,Migraine,10,29-Mar-10,8
27310,Imitrex,Migraine,10,06-Jan-10,7
27312,Imitrex,Migraine,10,23-Dec-09,5
27313,Imitrex,Migraine,10,14-Dec-09,4
27315,Fenofibrate,Hyperlipoproteinemia,1,08-Dec-09,91
27317,Fenofibrate,Hyperlipoproteinemia,6,16-Nov-09,75
27318,Fenofibrate,Hypertriglyceridemia,2,11-Oct-09,94
27319,Fenofibrate,Hyperlipoproteinemia,4,14-Sep-09,115
27321,Fenofibrate,Hypertriglyceridemia,1,31-Aug-09,58
27322,Fenofibrate,Hypertriglyceridemia,1,31-Aug-09,60
27323,Fenofibrate,Hypertriglyceridemia,9,15-Jul-09,59
27324,Fenofibrate,Hyperlipoproteinemia,9,25-Jun-09,36
27325,Fenofibrate,Not Listed / Othe,10,08-Dec-08,66
27326,Fenofibrate,Not Listed / Othe,9,14-Jul-08,67
27327,Imitrex,Migraine,9,26-Jun-13,28
27328,Imitrex,Cluster Headaches,10,23-Jun-13,14
27329,Imitrex,Migraine,8,16-Jun-13,27
27330,Imitrex,Migraine,10,14-Jun-13,22
27331,Imitrex,Migraine,10,02-Jun-13,15
27332,Imitrex,Cluster Headaches,8,28-Apr-13,17
27333,Imitrex,Migraine,10,17-Apr-13,7
27334,Imitrex,Migraine,10,13-Mar-13,13
27336,Imitrex,Migraine,4,16-Dec-12,11
27337,Imitrex,Migraine,6,30-Nov-12,5
27339,Imitrex,Migraine,8,16-Oct-12,6
27340,Imitrex,Migraine,9,06-Oct-12,8
27342,Imitrex,Migraine,1,10-Sep-12,18
27343,Imitrex,Cluster Headaches,10,23-Jun-12,21
27344,Imitrex,Migraine,7,27-Mar-12,9
27345,Imitrex,Migraine,9,19-Mar-12,14
27346,Imitrex,Migraine,3,22-Jan-12,25
27347,Imitrex,Migraine,2,08-Jan-12,22
27350,Imitrex,Migraine,8,21-Sep-11,12
27351,Imitrex,Cluster Headaches,10,17-Jun-11,13
27357,Fenofibrate,Hypertriglyceridemia,9,02-Feb-17,9
27358,Fenofibrate,Hyperlipoproteinemia,1,08-Aug-16,22
27359,Fenofibrate,Hypertriglyceridemia,5,22-Jul-16,4
27360,Fenofibrate,Hypertriglyceridemia,9,31-May-16,17
27361,Fenofibrate,Hypertriglyceridemia,10,17-Mar-16,12
27362,Fenofibrate,Hypertriglyceridemia,3,31-Dec-15,10
27363,Fenofibrate,Hypertriglyceridemia,9,09-Oct-15,12
27364,Fenofibrate,Hypertriglyceridemia,5,28-Sep-15,16
27365,Fenofibrate,Hyperlipoproteinemia Type IIa; Elevated LDL,6,25-Jun-15,27
27367,Fenofibrate,Hypertriglyceridemia,10,04-Jun-14,14
27368,Fenofibrate,Hypertriglyceridemia,9,01-Dec-13,49
27369,Fenofibrate,Hypertriglyceridemia,10,27-Nov-13,44
27370,Fenofibrate,Hyperlipoproteinemia Type IIa; Elevated LDL,9,09-Sep-13,38
27372,Fenofibrate,Hyperlipoproteinemia,10,04-Dec-12,51
27373,Fenofibrate,Hypertriglyceridemia,9,16-Aug-12,85
27374,Fenofibrate,Hyperlipoproteinemia Type IIa; Elevated LDL,2,18-Nov-11,37
27375,Fenofibrate,Hypertriglyceridemia,1,27-Jul-11,83
27377,Imitrex,Migraine,9,24-Nov-09,5
27378,Imitrex,Migraine,10,19-Nov-09,11
27379,Imitrex,Migraine,6,10-Nov-09,5
27381,Imitrex,Migraine,8,15-Oct-09,27
27382,Imitrex,Migraine,9,06-Oct-09,3
27383,Imitrex,New Daily Persistent Headache,9,24-Sep-09,9
27384,Imitrex,Migraine,10,21-Sep-09,4
27385,Imitrex,Cluster Headaches,1,06-Sep-09,14
27387,Imitrex,Cluster Headaches,10,18-Jun-09,9
27388,Imitrex,Migraine,5,12-Jun-09,16
27389,Imitrex,Migraine,9,07-Jun-09,11
27390,Imitrex,Migraine,10,04-Jun-09,8
27392,Imitrex,Migraine,9,03-Apr-09,4
27393,Imitrex,Migraine,7,18-Mar-09,22
27394,Imitrex,Migraine,10,13-Mar-09,23
27395,Imitrex,Migraine,8,13-Nov-08,9
27396,Imitrex,Migraine,10,12-Nov-08,15
27397,Imitrex,Migraine,8,14-Oct-08,5
27398,Imitrex,Migraine,10,04-Sep-08,9
27400,Imitrex,Migraine,9,25-Jun-08,9
27401,Imitrex,Migraine,7,29-Apr-08,16
27402,Imitrex,Migraine,10,14-Apr-08,25
27403,Imitrex,Cluster Headaches,8,31-Mar-08,20
27404,Imitrex,Migraine,10,24-Mar-08,20
27409,Requip,Restless Legs Syndrome,7,02-Oct-15,27
27410,Requip,Restless Legs Syndrome,8,05-Sep-15,22
27412,Requip,Periodic Limb Movement Disorde,1,26-Jul-15,6
27413,Requip,Restless Legs Syndrome,9,19-Jul-15,38
27416,Requip,Restless Legs Syndrome,8,13-Jun-15,25
27417,Requip,Restless Legs Syndrome,6,22-Mar-15,56
27418,Requip,Restless Legs Syndrome,1,10-Mar-15,35
27422,Requip,Periodic Limb Movement Disorde,10,26-Jan-15,13
27423,Requip,Restless Legs Syndrome,1,21-Jan-15,38
27424,Requip,Restless Legs Syndrome,10,21-Dec-14,52
27426,Requip,Restless Legs Syndrome,4,01-Dec-14,30
27427,Requip,Restless Legs Syndrome,8,23-Nov-14,23
